kind	pascalName	pascalValue	language	mnemonic	context	status	javaAnalog	note
command	cmCopyFiles	155			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmTempCopyFiles	156			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelLongCopy	157			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmMoveFiles	158			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelMkDir	159			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelErase	160			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmMakeList	161			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmCompareDir	162			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSetFAttr	163			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelSortSetup	164			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortBy	165			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelSelect	166			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelUnselect	167			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelInvertSel	168			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelReread	169			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmChangeDrive	170			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmChangeDir	171			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelShowSetup	172			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelPrint	173			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelArcFiles	174			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmExtractArchive	175			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPanelMakeList	176			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmListOfDirs	177			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmCountLen	178			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmUUEncodeFile	179			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmUUDecodeFile	180			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmDirHistory	181			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmUnpDiskImg	182			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSingleDel	183			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmAdvFilter	184			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSingleAttr	185			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmDirBranch	186			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmChangeNameCase	187			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSetEALongname	188			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSelectPreset	230			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmDirBranchFull	231			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmViewText	189			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmViewHex	190			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmViewDBF	191			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmViewWKZ	192			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPrintBlock	193			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmDialPhone	194			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmWindowManager	195			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmClearDesktop	196			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmUnWrap	197			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSingleCopy	198			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSingleRename	199			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmGotoCell	508			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortName	13000			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortExt	13001			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortSize	13002			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortDate	13003			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortCrDate	13004			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortLADate	13005			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortDIZ	13006			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortUnsorted	13007			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortOwnerToggle	13257			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortGrpToggle	13258			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortInvToggle	13259			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSortDirsByNameToggle	13260			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmDirTree	200			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmQuickView	201			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSwapPanels	202			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmHideLeft	203			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmHideRight	204			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmChangeLeft	205			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmChangeRight	206			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmDiskInfo	207			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSwitchOther	208			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmNetInfo	209			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmDizView	210			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPhoneBookMode	221			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmImportPhones	222			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSearchPhone	223			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmHideInactive	224			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmCopyPhone	225			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmInsertPhone	226			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmDeletePhone	227			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmEditPhone	228			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPalVGA	229			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSelectMenuCommands	30000			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmMoreCommand	30998			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmNoneCommand	30999			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmSwitch	31000			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPlugins	32000			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
command	cmPluginsEnd	65000			Commands.pas	prototype to replace	none; direct port pending	Pascal command catalogued.
mnemonic			ENGLISH	M	ENGLISH:DIALOG:dlgCountrySetup:271	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	D	ENGLISH:DIALOG:dlgCountrySetup:272	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	Y	ENGLISH:DIALOG:dlgCountrySetup:273	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	1	ENGLISH:DIALOG:dlgCountrySetup:277	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	2	ENGLISH:DIALOG:dlgCountrySetup:278	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
